48619ef8-8f1c-4104-ace0-dd8e1534e266,crosssoul,CROSS†SOUL,"",200,200,single,140,1,1496188803,1.1,false,true,40,70,94,-1,8,14,18,-1,606,823,1081,-1,k//eternal,k//eternal,k//eternal,"",Khronetic,Khronetic,Khronetic,"",false,false,false,false,HyuN feat. Syepias
64d87d12-e1ca-4634-9084-0a87333db766,crystalgravity,Crystal Gravity,"",178,178,observer,124,1,1620691201,3.6,false,true,35,65,94,-1,6,12,18,-1,571,653,872,-1,Exschwasion,Exschwasion,Exschwasion,"",雨傘ゆん,雨傘ゆん,雨傘ゆん,"",false,false,false,false,Tanchiky vs. siromaru
94937f65-4c1d-4186-8332-a8243ea49e20,cyaegha,Cyaegha,"",200,200,zettai,142,1,1553126406,2.0,false,true,55,84,108,-1,10,16,21,-1,760,984,1368,-1,夜浪、旧支配者,夜浪、旧支配者,夜浪、旧支配者,"",シエラ,シエラ,シエラ,"",false,false,false,false,USAO
80c2f585-7c8c-429c-9dc0-618ed4ae8a60,cyanine,cyanine,"",182,182,lanota,152,1,1517443204,1.5,false,true,40,75,106,-1,8,14,20,-1,661,947,1171,-1,夜浪 - Apocalypse,夜浪,夜浪,"","","","","",false,false,false,false,jioyi
7606f199-04f5-455b-b532-26c2da24e2eb,cyberneciacatharsis,Cybernecia Catharsis,"",184,184,base,133,1,1527811200,1.6,true,false,40,70,95,-1,8,14,18,-1,377,655,946,-1,Kero,Kero,Kero + Nitro,"",mirimo,mirimo,mirimo,"",false,false,false,false,Tanchiky
028a79ea-4329-4293-ba3f-079379b7b774,dandelion,Dandelion,"",169,169,base,159,0,1489968000,1.0,false,false,25,60,85,-1,4,12,16,-1,391,698,921,-1,Nitro,Nitro,Nitro,"","","","","",false,false,false,false,Farhan
47666301-3b09-4456-ad6c-1e3c8b547040,dantalion,Dantalion,"",186,186,vs,152,1,1590537603,3.0,false,true,50,82,108,-1,10,16,21,-1,731,843,1476,-1,夜浪,東星,"夜浪 X 東星 ""The Lost""","",Rolua,Rolua,Rolua,"",false,false,false,false,Team Grimoire
3a8d90cc-14f6-4cf1-aec7-9254b47e888e,darakunosono,Illegal Paradise,堕楽の園,168,168,base,154,1,1531699202,1.7,true,false,20,70,96,-1,4,14,18,-1,535,585,1061,-1,k//eternal,k//eternal,k//eternal + nitro,"",Illegal Khronetic,Illegal Khronetic,Illegal Khronetic,"",false,false,false,false,gmtn. (witch's slave)
5913d4d0-1b1c-4295-a171-47b0f775d308,dataerror,DataErr0r,"",180,180,single,126,1,1496188802,1.1,false,true,30,70,95,-1,6,14,18,-1,502,785,955,-1,ToastErr0r,ToastErr0r,ToastErr0r,"",Photonskyto,Photonskyto,Photonskyto,"",false,false,false,false,Cosmograph
968aa6ca-d5cf-4a8b-9ac9-d48efc8cde2e,dazzlehop,Dazzle hop,"",220,220,ongeki,130,1,1608163201,3.4,false,true,35,60,97,-1,6,12,19,-1,561,571,1022,-1,Kuro rak,Kuro rak,Kuro rak,"","","","","",false,false,false,false,Sampling Masters MEGA
